"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"77","@LaRetuerka Informaros sobre el caso #PIZZAGATE",FALSE,1,"LaRetuerka",2020-06-12 08:14:55,FALSE,"1271186246992375811","1271355287929335808","723931297438162944","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaHermi1969",0,FALSE,FALSE,NA,NA
"78","how disgusting to hear her talk about Trump not apologising or respecting women! What about the hundreds of thousan… https://t.co/26HUejft3d",FALSE,3,NA,2020-06-12 08:14:47,TRUE,NA,"1271355250532691970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missp_rose",1,FALSE,FALSE,NA,NA
"79","RT @hanmarrio: I’m NOT saying the BLM movement isn’t important, but the media covering JUST riots and nothing about this is CRAZY. #PizzaGa…",FALSE,0,NA,2020-06-12 08:14:43,FALSE,NA,"1271355237530468352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","n__e__s__s",9,TRUE,FALSE,NA,NA
"80","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 08:14:39,FALSE,NA,"1271355218312269824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoriS09598635",1579,TRUE,FALSE,NA,NA
"81","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 08:14:24,FALSE,NA,"1271355154600792066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a4music4",1579,TRUE,FALSE,NA,NA
"82","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 08:14:03,FALSE,NA,"1271355066784468997",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carolin41872479",1579,TRUE,FALSE,NA,NA
"83","#Qanon  #InQTel #anonymous
#Cabal  #Presidentialelection
#PizzaGate #obamagate 
こう、大統領選とかトランプが別のフェーズに入ってきた感じだな。",FALSE,2,NA,2020-06-12 08:13:55,FALSE,NA,"1271355035914432523",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","majili",1,FALSE,FALSE,NA,NA
"84","RT @yung_lewd: Video shows an email from John Podesta claiming to still be in the torture chamber with what definitely sounds like a child!…",FALSE,0,NA,2020-06-12 08:13:02,FALSE,NA,"1271354812605620224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","n__e__s__s",15,TRUE,FALSE,NA,NA
"85","RT @anilswadeshi: #NPSGoBack #PizzaGate
इस समय आप सड़क पर नहीं आ सकते, कोई बात नहींI घर में रहकर अपना विरोध दर्ज कीजिए और चमत्कार देखिएI आप…",FALSE,0,NA,2020-06-12 08:12:52,FALSE,NA,"1271354769852887040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dhruve461",41,TRUE,FALSE,NA,NA
"86","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 08:12:50,FALSE,NA,"1271354760474615808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Anemalon19",5292,TRUE,FALSE,NA,NA
"87","RT @yvonnewkimani1: Me trying to explain #PizzaGate and everyone involved to my friends and family https://t.co/cj64I09KYn",FALSE,0,NA,2020-06-12 08:12:47,FALSE,NA,"1271354748948697092",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ariakittyx",347,TRUE,FALSE,NA,NA
"88","RT @yvonnewkimani1: Me trying to explain #PizzaGate and everyone involved to my friends and family https://t.co/cj64I09KYn",FALSE,0,NA,2020-06-12 08:12:14,FALSE,NA,"1271354610268155905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lantacasuzane",347,TRUE,FALSE,NA,NA
"89","RT @ShaiRob1: Supplies- Justin Timberlake- are the children the supplies? #adrenochome #PizzaGate #WakeUpAmerica https://t.co/U0bw4KJQrA",FALSE,0,NA,2020-06-12 08:11:52,FALSE,NA,"1271354517460783104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarlosO66463065",11,TRUE,FALSE,NA,NA
"90","RT @QDaryus: @EyesOnQ @yahoo7be #anklemonitor #ObamaGate #pizzagate #pedogate https://t.co/0zPUUuKsk0",FALSE,0,NA,2020-06-12 08:11:25,FALSE,NA,"1271354406710185984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lilsleepycat",24,TRUE,FALSE,NA,NA
"91","RT @Listen2YaMama: @flyingshawarma @riyyx No scandals? 👉🏾👉🏾👉🏾  #PizzaGate #Obamagate",FALSE,0,NA,2020-06-12 08:11:25,FALSE,NA,"1271354403707068416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingKaylynd",4,TRUE,FALSE,NA,NA
"92","RT @KLaEyez: Since #Pizzagate is trending again. Let me post this! (Yes, it's real. I got it from his Twitter page, before it was deleted)…",FALSE,0,NA,2020-06-12 08:11:18,FALSE,NA,"1271354373860458497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scret13utterfly",632,TRUE,FALSE,NA,NA
"93","RT @LSDgoddess: list of hashtags y’all need to go through!!
#Adrenochrome
#PEDOGATE 
#DeepState 
#FRAZZLEDRIP 
#Pedowood
#SpiritCooking
#We…",FALSE,0,NA,2020-06-12 08:11:09,FALSE,NA,"1271354336787005441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yung_Jandro",902,TRUE,FALSE,NA,NA
"94","RT @wokerevolution1: Audio of #HilaryGate #HillaryClinton hearing on June 2nd 2020 and the media is keeping hush about it
#PizzaGate #PEDOG…",FALSE,0,NA,2020-06-12 08:10:34,FALSE,NA,"1271354192331001856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarlosO66463065",113,TRUE,FALSE,NA,NA
"95","RT @Coco4vegas: 😔He was trying to escape.....
#pizzagate #pizzgateisreal #obamagate #lockdown2020",FALSE,0,NA,2020-06-12 08:10:31,FALSE,NA,"1271354177755713536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lastandfinalne1",1,TRUE,FALSE,NA,NA
"96","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 08:10:18,FALSE,NA,"1271354124395843584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frijoles12",1579,TRUE,FALSE,NA,NA
"97","RT @CanadianQArmy: https://t.co/3jFgmeWjbG
MORE on #DUMBS #UnderGroundTunnels #UndergroundWar #WarUnderground #QAnon 
#TheGreatAwakening #P…",FALSE,0,NA,2020-06-12 08:10:04,FALSE,NA,"1271354064660504576",NA,"<a href=""https://timecube.2enp.com/"" rel=""nofollow"">MAGA4EVA</a>","BWaveResist2020",1,TRUE,FALSE,NA,NA
"98","RT @BobsTerLove: @CRRJA5 @ROHLL5 @senjudiciary @GenFlynn @MarshaBlackburn #CrossfireHurricane is #OBAMAGATEGATE #SpyGate #FISAAbuse #PizzaG…",FALSE,0,NA,2020-06-12 08:09:35,FALSE,NA,"1271353941993938945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lisaself5",4,TRUE,FALSE,NA,NA
"99","RT @PhilliesHippie: PROOF THAT KIDS WERE BEING TORTURES AND RAPED IN UNDERGROUND TUNNELS IN LARGE U.S. CITIES. ELITES WERE HARVESTING THEIR…",FALSE,0,NA,2020-06-12 08:09:32,FALSE,NA,"1271353933328379910",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","veravixenn",258,TRUE,FALSE,NA,NA
"100","RT @anilswadeshi: #NPSGoBack #PizzaGate
इस समय आप सड़क पर नहीं आ सकते, कोई बात नहींI घर में रहकर अपना विरोध दर्ज कीजिए और चमत्कार देखिएI आप…",FALSE,0,NA,2020-06-12 08:09:16,FALSE,NA,"1271353862901784578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PremPra34136487",41,TRUE,FALSE,NA,NA
"101","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 08:09:06,FALSE,NA,"1271353820371509248",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","yojudenz",1579,TRUE,FALSE,NA,NA
"102","#pizzagate PROTECT OUR CHILDREN.#qanon #cabal #Adrenochrome #PizzaGateIsReal #wakeup #blm https://t.co/Pjk4tjH0Ne",FALSE,3,NA,2020-06-12 08:09:04,FALSE,NA,"1271353815606808576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meowganxox",0,FALSE,FALSE,NA,NA
"103","RT @yvonnewkimani1: Me trying to explain #PizzaGate and everyone involved to my friends and family https://t.co/cj64I09KYn",FALSE,0,NA,2020-06-12 08:08:48,FALSE,NA,"1271353746505773057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmagracej_",347,TRUE,FALSE,NA,NA
"104","RT @W0k30: Guess where your #BlackLivesMatter money is going?do your research ! You’re donating to #PIZZAGATE !!! https://t.co/EbQKsIitww",FALSE,0,NA,2020-06-12 08:08:46,FALSE,NA,"1271353739723583488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","K00KIEC0RE",4,TRUE,FALSE,NA,NA
"105","RT @flowingandshit: #PizzaGate I accept apologies for being called a conspiracy theory through Cash App and Venmo #thankyou 🙏🏽 https://t.co…",FALSE,0,NA,2020-06-12 08:08:28,FALSE,NA,"1271353664251195394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatboysus",219,TRUE,FALSE,NA,NA
"106","RT @QAnonInfo: ⚠️ MUST WATCH ⚠️

This is a real judicial hearing. It's no longer a conspiracy theory.

Robert David Steele (ex CIA) opens i…",FALSE,0,NA,2020-06-12 08:07:24,FALSE,NA,"1271353396440817664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lastandfinalne1",95,TRUE,FALSE,NA,NA
"107","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 08:07:19,FALSE,NA,"1271353372008906757",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TroyAllenHumbl1",1579,TRUE,FALSE,NA,NA
"108","RT @mcsaucinnn: had to download real quick because #pizzagate https://t.co/ENCvIgpqbp",FALSE,0,NA,2020-06-12 08:06:52,FALSE,NA,"1271353260742307840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BerryNice98",19,TRUE,FALSE,NA,NA
"109","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 08:06:43,FALSE,NA,"1271353224079929344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessbriis",5292,TRUE,FALSE,NA,NA
"110","RT @desss1x: Don’t get too distracted! Here’s what’s really going on! A list of hashtags nobody want us to see! 
#PizzaGate 
#DeepState 
#F…",FALSE,0,NA,2020-06-12 08:06:22,FALSE,NA,"1271353132958834689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chynadenai",2207,TRUE,FALSE,NA,NA
"111","RT @MalinaFronda: @MSkeens19621 @Nicki95145891 @TheBlack_Sheep9 @SeanCordicon #obamagate leads to #pizzagate leads to #adrenachrome leads t…",FALSE,0,NA,2020-06-12 08:06:05,FALSE,NA,"1271353065027715072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SweetClove18",54,TRUE,FALSE,NA,NA
"112","RT @BreesAnna: For anyone wanting to investigate #pizzagate this is a good place to start. For background go here https://t.co/ql8CnBV3Qh @…",FALSE,0,NA,2020-06-12 08:05:21,FALSE,NA,"1271352876531691520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dakotajones1990",70,TRUE,FALSE,NA,NA
"113","RT @CanadianQArmy: https://t.co/kXUm47pKRr
Part 2
 #DUMBS #UnderGroundTunnels #UndergroundWar #WarUnderground #QAnon 
#TheGreatAwakening #P…",FALSE,0,NA,2020-06-12 08:05:03,FALSE,NA,"1271352801713631233",NA,"<a href=""https://timecube.2enp.com/"" rel=""nofollow"">MAGA4EVA</a>","BWaveResist2020",1,TRUE,FALSE,NA,NA
"114","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 08:05:01,FALSE,NA,"1271352793228619777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JMW_1997",5292,TRUE,FALSE,NA,NA
"115","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 08:04:54,FALSE,NA,"1271352763939610624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cummins_kay",1579,TRUE,FALSE,NA,NA
"116","@HillaryClinton #Obamagate #pizzagate #AnthonyWeinersLapTop",FALSE,1,"HillaryClinton",2020-06-12 08:04:47,FALSE,"1271085120032825344","1271352736223645698","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marbellaaaa_",0,FALSE,FALSE,NA,NA
"117","RT @stickypixie: #pizzagate no one cared about this and many made pizza jokes until photos of tortured children were added, then people sat…",FALSE,0,NA,2020-06-12 08:04:33,FALSE,NA,"1271352677759217665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatboysus",272,TRUE,FALSE,NA,NA
"118","RT @gabharrisss: Just took about 2 hours out of my time to do research on #PizzaGate #FRAZZLEDRIP #ObamaGate and much more. I am shocked, h…",FALSE,0,NA,2020-06-12 08:04:20,FALSE,NA,"1271352623925428224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmagracej_",643,TRUE,FALSE,NA,NA
"119","RT @anilswadeshi: #NPSGoBack #PizzaGate
इस समय आप सड़क पर नहीं आ सकते, कोई बात नहींI घर में रहकर अपना विरोध दर्ज कीजिए और चमत्कार देखिएI आप…",FALSE,0,NA,2020-06-12 08:04:02,FALSE,NA,"1271352545521197057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anilswadeshi",41,TRUE,FALSE,NA,NA
"120","RT @goth_joji: Hillary was in court for hundreds of thousands of deleted pedo emails and a videos found on a laptop by the NYPD that showed…",FALSE,0,NA,2020-06-12 08:03:38,FALSE,NA,"1271352448221937664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trrooyyy_5",726,TRUE,FALSE,NA,NA
"121","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 08:03:23,FALSE,NA,"1271352383247806465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WinklerJeff1",1579,TRUE,FALSE,NA,NA
"122","RT @PHARAOH_ATEN_: 🚨#CATHYOBRIEN SAYS SHE WAS #RAPED AS A #CHILD BY THE #CLINTONS
🎥: https://t.co/WgWtYQSvB0
#PIZZAGATE
#HUMANTRAFFICKING
#…",FALSE,0,NA,2020-06-12 08:03:19,FALSE,NA,"1271352364927275009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","73_pinky",435,TRUE,FALSE,NA,NA
"123","RT @wokerevolution1: Audio of Hilary Clinton's hearing can be found here: https://t.co/Eu1BRyUgnF
#hilaryclinton #DrainTheSwamp #PEDOGATE #…",FALSE,0,NA,2020-06-12 08:03:16,FALSE,NA,"1271352353548107776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Latraviatamari",77,TRUE,FALSE,NA,NA
"124","RT @wokerevolution1: Audio of #HilaryGate #HillaryClinton hearing on June 2nd 2020 and the media is keeping hush about it
#PizzaGate #PEDOG…",FALSE,0,NA,2020-06-12 08:03:06,FALSE,NA,"1271352313894985729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Latraviatamari",113,TRUE,FALSE,NA,NA
"125","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 08:03:06,FALSE,NA,"1271352310594064387",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NooneinH",1579,TRUE,FALSE,NA,NA
"126","RT @q_arah: 💥💥🇦🇺
This is where millions of Australian dollars were handed by our Corrupt Goverment 
#ClintonFounation 
#DrainTheSwamp 
#The…",FALSE,0,NA,2020-06-12 08:03:03,FALSE,NA,"1271352301735669760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Natalie19213600",99,TRUE,FALSE,NA,NA
"127","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 08:03:03,FALSE,NA,"1271352298921512960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PatrioticSpirit",1579,TRUE,FALSE,NA,NA
"128","RT @yourbodyrocking: Can we talk about the fact that  9 of the 12 officers that were investigating the Anthony wiener laptop case  died fro…",FALSE,0,NA,2020-06-12 08:02:14,FALSE,NA,"1271352093895528449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErikLindemann",77,TRUE,FALSE,NA,NA
"129","RT @QAnonInfo: ⚠️ MUST WATCH ⚠️

This is a real judicial hearing. It's no longer a conspiracy theory.

Robert David Steele (ex CIA) opens i…",FALSE,0,NA,2020-06-12 08:02:14,FALSE,NA,"1271352092985364481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trrooyyy_5",95,TRUE,FALSE,NA,NA
"130","RT @missp_rose: 🍕🍕🍕

starting a thread of video links for those falling down the rabbit hole, please add to it and share the links to your…",FALSE,0,NA,2020-06-12 08:02:08,FALSE,NA,"1271352070520463361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DenzilWashingt7",4,TRUE,FALSE,NA,NA
"131","RT @PatsKjacqueline: Come on #oprah this is not normal #PizzaGate #cabal https://t.co/tBkPBrlvy7",FALSE,0,NA,2020-06-12 08:02:01,FALSE,NA,"1271352039906381825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErikLindemann",119,TRUE,FALSE,NA,NA
"132","RT @SeeTheTruthQ: DO NOT FORGET.
#PIZZAGATE
#PIZZAGATEISREAL

[RETWEET] https://t.co/DFje2FFd3x",FALSE,0,NA,2020-06-12 08:01:54,FALSE,NA,"1271352009636052994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rosie15460221",1,TRUE,FALSE,NA,NA
"133","RT @whittington_bob: INTERNATIONAL TRIBUNAL FOR NATURAL JUSTICE
The Elite Torture Children &amp; Drink Their Adrenalised Blood (Adrenochrome)
#…",FALSE,0,NA,2020-06-12 08:01:47,FALSE,NA,"1271351980338761728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BerndPolaska",11,TRUE,FALSE,NA,NA
"134","DO NOT FORGET.
#PIZZAGATE
#PIZZAGATEISREAL

[RETWEET] https://t.co/DFje2FFd3x",FALSE,5,NA,2020-06-12 08:01:42,FALSE,NA,"1271351958318854144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SeeTheTruthQ",1,FALSE,FALSE,NA,NA
"135","RT @QAnonInfo: Brother and sister seen here talking about child sacrifice and eating babies flesh.

The media quickly buried the story. 

#…",FALSE,0,NA,2020-06-12 08:01:34,FALSE,NA,"1271351924445442048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BerndPolaska",27,TRUE,FALSE,NA,NA
